Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1386278,1.0,,,Green Dot Corp,,,,,1386278.0,,,,,,,,,,,0.0,,,,,,,,,,Nondepository Credit Intermediation,,,,,,,
1386278,,,,,,,,,1136239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481055,0.0,,,Crude Carriers Corp,,,,,1481055.0,,,,,,,,,,,1.0,,,,,,,,,,Pipeline Transportation of Crude Oil,,,,,,,
1096241,,,,Force10 Networks Inc,,,,,1096241.0,,,,,,,,,,,,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1096241,,,,,,,,,1142956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096241,,,,,,,,,1295711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484830,,,,Welsh Property Trust Inc,,,,,1484830.0,,,,,,,,,,,,,,,,,,,,,Lessors of Real Estate,,,,,,,
1452804,1.0,,,Peak Pharmaceuticals Inc,,,,,1452804.0,,,,,,,,,,,0.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1486159,1.0,,,Oasis Petroleum Inc,,,,,1486159.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1478950,0.0,,,Excel Trust Inc,,,,,1478950.0,,,,,,,,,,,1.0,,,,,,,,,,Lessors of Real Estate,,,,,,,
1483994,1.0,,,Huazhu Group Ltd,,,,,1483994.0,,,,,,,,,,,0.0,,,,,,,,,,Traveler Accommodation,,,,,,,
913659,0.0,269000.0,,Spot Mobile International Ltd,-2255000.0,-6149000.0,2158000.0,,913659.0,-1975000.0,-6149000.0,,,18409000.0,,-40631000.0,,,2060000.0,1.0,,1360000.0,11056000.0,9081000.0,-6149000.0,-3526000.0,10164000.0,,,Wireless Telecommunications Carriers (except Satellite),-6149000.0,-12.24778,2806000.0,,,3075000.0,
913659,,505000.0,,,-3702000.0,-10020000.0,1338000.0,,,-8223000.0,-10020000.0,,,17655000.0,,-47254000.0,,,2920000.0,,,1609000.0,13301000.0,5080000.0,-10020000.0,-5069000.0,11585000.0,,,,-10020000.0,-18.56897,4252000.0,,,4757000.0,
1411906,1.0,,,Ampio Pharmaceuticals Inc,,,,,1411906.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1353386,1.0,,,Liandi Clean Technology Inc,,,,,1353386.0,,,,,,,,,,,0.0,,,,,,,,,,Support Activities for Mining,,,,,,,
1024126,0.0,14762000.0,,Pernix Therapeutics Holdings Inc,14460000.0,60939000.0,0.0,,1024126.0,80939000.0,60939000.0,,,31052000.0,,0.0,449000.0,,10630000.0,0.0,,22327000.0,117222000.0,198161000.0,60939000.0,-34452000.0,21753000.0,,,Pharmaceutical and Medicine Manufacturing,60939000.0,156.69178,100707000.0,,,95469000.0,
1024126,,7990000.0,,,3936000.0,48903000.0,0.0,,,68903000.0,48903000.0,,,20429000.0,,,-690000.0,,19550000.0,,,12295000.0,87853000.0,156756000.0,48903000.0,-9559000.0,18850000.0,,,,48903000.0,124.04058,81013000.0,,,69003000.0,
1520566,0.0,,,Nationstar Mortgage Holdings Inc,,,,,1520566.0,,,,,,,,,,,0.0,,,,,,,,,,Activities Related to Credit Intermediation,,,,,,,
1374310,1.0,,,Cboe Global Markets Inc,,,,,1374310.0,,,,,,,,,,,0.0,,,,,,,,,,Securities and Commodity Exchanges,,,,,,,
1484435,0.0,,,Alma Maritime Ltd,,,,,1484435.0,,,,,,,,,,,1.0,,,,,,,,,,"Deep Sea, Coastal, and Great Lakes Water Transportation",,,,,,,
1497270,0.0,,,Extorre Gold Mines Ltd,,,,,1497270.0,,,,,,,,,,,1.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1086909,0.0,,,BroadSoft Inc,,,,,1086909.0,,,,,,,,,,,1.0,,,,,,,,,,Software Publishers,,,,,,,
1448780,0.0,,,Mobilebits Holdings Corp,,,,,1448780.0,,,,,,,,,,,1.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1365101,1.0,,,Primo Water Corp,,,,,1365101.0,,,,,,,,,,,0.0,,,,,,,,,,Commercial and Service Industry Machinery Manufacturing,,,,,,,
1486299,1.0,,,BIQI International Holdings Corp,,,,,1486299.0,,,,,,,,,,,0.0,,,,,,,,,,Hog and Pig Farming,,,,,,,
1416083,,,,Catalent Pharma Solutions Inc,,,,,1416083.0,,,,,,,,,,,,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1484427,,,,Telx LLC,,,,,1484427.0,,,,,,,,,,,,,,,,,,,,,Wireless Telecommunications Carriers (except Satellite),,,,,,,
1440300,1.0,,,ADFITECH Inc,,,,,1440300.0,,,,,,,,,,,0.0,,,,,,,,,,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",,,,,,,
1487371,1.0,,,Genmark Diagnostics Inc,,,,,1487371.0,,,,,,,,,,,0.0,,,,,,,,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,,,,,,
1412095,1.0,,,SGOCO Group Ltd,,,,,1412095.0,,,,,,,,,,,0.0,,,,,,,,,,Audio and Video Equipment Manufacturing,,,,,,,
1471727,1.0,,,Better Choice Company Inc,,,,,1471727.0,,,,,,,,,,,0.0,,,,,,,,,,Animal Food Manufacturing,,,,,,,
1288469,1.0,,,MaxLinear Inc,,,,,1288469.0,,,,,,,,,,,0.0,,,,,,,,,,Communications Equipment Manufacturing,,,,,,,
1430872,1.0,,,HQ Global Education Inc,,,,,1430872.0,,,,,,,,,,,0.0,,,,,,,,,,Other Information Services,,,,,,,
1412347,1.0,,,Westmoreland Resource Partners LP,,,,,1412347.0,,,,,,,,,,,0.0,,,,,,,,,,Coal Mining,,,,,,,
1486800,0.0,,,Higher One Holdings Inc,,,,,1486800.0,,,,,,,,,,,1.0,,,,,,,,,,Activities Related to Credit Intermediation,,,,,,,
1486800,,,,,,,,,1445293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337619,1.0,,,Envestnet Inc,,,,,1337619.0,,,,,,,,,,,0.0,,,,,,,,,,Software Publishers,,,,,,,
784539,1.0,185000.0,,EACO Corp,830000.0,7843000.0,2148000.0,,784539.0,7843000.0,7843000.0,-63000.0,,42265000.0,,-1658000.0,200000.0,,1820000.0,0.0,,962000.0,26420000.0,34261000.0,7843000.0,-1286000.0,5276000.0,,,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,7843000.0,60.31221,21425000.0,,,21610000.0,
784539,,1738000.0,,,-524000.0,6145000.0,2205000.0,,,6145000.0,6145000.0,83000.0,,42242000.0,,-3758000.0,-225000.0,,2960000.0,,,2794000.0,27522000.0,33668000.0,6145000.0,-2100000.0,4002000.0,,,,6145000.0,41.45025,20849000.0,,,22587000.0,
1488627,1.0,,,Secure Energy Services Inc,,,,,1488627.0,,,,,,,,,,,0.0,,,,,,,,,,Support Activities for Mining,,,,,,,
1473334,1.0,,,Nova LifeStyle Inc,,,,,1473334.0,,,,,,,,,,,0.0,,,,,,,,,,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,,,,,,,
1118037,0.0,,,Sajan Inc,-6263000.0,,,,1118037.0,,,,,17000.0,,,186000.0,,,1.0,,,,,,-29709000.0,,,,"Other Professional, Scientific, and Technical Services",,,,,,,
1118037,,2805000.0,,,-11074000.0,2092000.0,,,,2092000.0,2092000.0,,,50000.0,,-55810000.0,68000.0,,,,,2961000.0,1152000.0,3244000.0,2092000.0,-11027000.0,1152000.0,,,,2092000.0,5.47071,-2805000.0,,,0.0,
1381871,1.0,,,Cruzani Inc,,,,,1381871.0,,,,,,,,,,,0.0,,,,,,,,,,Bakeries and Tortilla Manufacturing,,,,,,,
1418452,0.0,,,Blink Technologies Inc,,,,,1418452.0,,,,,,,,,,,1.0,,,,,,,,,,"Data Processing, Hosting, and Related Services",,,,,,,
1305294,0.0,,,Qlik Technologies Inc,,,,,1305294.0,,,,,,,,,,,1.0,,,,,,,,,,Software Publishers,,,,,,,
1387467,1.0,,,Alpha and Omega Semiconductor Ltd,,,,,1387467.0,,,,,,,,,,,0.0,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1476246,0.0,,,Tropicana Entertainment Inc,,,,,1476246.0,,,,,,,,,,,1.0,,,,,,,,,,Traveler Accommodation,,,,,,,
1274991,,,,Beceem Communications Inc,,,,,1274991.0,,,,,,,,,,,,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1081899,,,,Planet Beach Franchising Corp,,,,,1081899.0,,,,,,,,,,,,,,,,,,,,,Other Amusement and Recreation Industries,,,,,,,
1487990,0.0,,,Aeroflex Holding Corp,,,,,1487990.0,,,,,,,,,,,1.0,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1402281,1.0,,,Erin Energy Corp,,,,,1402281.0,,,,,,,,,,0.0,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1402281,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
1415592,1.0,,,China Redstone Group Inc,,,,,1415592.0,,,,,,,,,,,0.0,,,,,,,,,,Services to Buildings and Dwellings,,,,,,,
1514363,1.0,,,Petrodorado Energy Ltd,,,,,1514363.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1514363,,,,,,,,,1478524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460198,0.0,,,Kips Bay Medical Inc,,,,,1460198.0,,,,,,,,,,,1.0,,,,,,,,,,Medical Equipment and Supplies Manufacturing,,,,,,,
1488892,,,,Younan Properties Inc,,,,,1488892.0,,,,,,,,,,,,,,,,,,,,,Nonresidential Building Construction,,,,,,,
1485487,0.0,,,Charm Communications Inc,,,,,1485487.0,,,,,,,,,,,1.0,,,,,,,,,,"Advertising, Public Relations, and Related Services",,,,,,,
1327471,0.0,,,RealD Inc,,,,,1327471.0,,,,,,,,,,,1.0,,,,,,,,,,Commercial and Service Industry Machinery Manufacturing,,,,,,,
1488546,,,,DLC Realty Trust Inc,,,,,1488546.0,,,,,,,,,,,,,,,,,,,,,Lessors of Real Estate,,,,,,,
1489057,,,,Arizona Chemical Ltd,,,,,1489057.0,,,,,,,,,,,,,,,,,,,,,Basic Chemical Manufacturing,,,,,,,
1488075,0.0,,,Intralinks Holdings Inc,,,,,1488075.0,,,,,,,,,,,1.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1488075,,,,,,,,,1405549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421561,0.0,,,China Shengda Packaging Group Inc,,,,,1421561.0,,,,,,,,,,,1.0,,,,,,,,,,Converted Paper Product Manufacturing,,,,,,,
1473591,0.0,,,Sonora Resources Corp,,,,,1473591.0,,,,,,,,,,,1.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1476045,1.0,,,Chatham Lodging Trust,,,,,1476045.0,,,,,,,,,,,0.0,,,,,,,,,,Lessors of Real Estate,,,,,,,
1476765,1.0,,,Golub Capital BDC Inc,,,,,1476765.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
783284,0.0,61000.0,,Integrated Freight Corp,-104000.0,559000.0,,,783284.0,4507000.0,559000.0,,,8159000.0,,-15997000.0,-404000.0,,2920000.0,1.0,,3381000.0,4309000.0,8816000.0,559000.0,-393000.0,2953000.0,,,General Freight Trucking,559000.0,1.40937,2292000.0,,,2353000.0,
783284,,61000.0,,,-104000.0,559000.0,,,,4507000.0,559000.0,,,8159000.0,,-15997000.0,-404000.0,,5830000.0,,,3381000.0,4309000.0,8816000.0,559000.0,-393000.0,2953000.0,,,,559000.0,1.40937,2292000.0,,,2353000.0,
1175454,1.0,,,Fleetcor Technologies Inc,,,,,1175454.0,,,,,,,,,,,0.0,,,,,,,,,,Activities Related to Credit Intermediation,,,,,,,
1227025,1.0,,,NeoPhotonics Corp,,,,,1170456.0,,,,,,,,,,,0.0,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1227025,,,,,,,,,1366653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227025,,,,,,,,,1480204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227025,,,,,,,,,1227025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422702,1.0,,,IASO Pharma Inc,,,,,1422702.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1477943,,,,CGL Buritica Ltd,,,,,1477943.0,,,,,,,,,,,,,,,,,,,,,Metal Ore Mining,,,,,,,
1477943,,,,,,,,,1347288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477943,,,,,,,,,1411495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182325,0.0,,,Tangoe US Inc,,,,,1182325.0,,,,,,,,,,,1.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1365916,1.0,,,Amyris Inc,,,,,1365916.0,,,,,,,,,,,0.0,,,,,,,,,,Basic Chemical Manufacturing,,,,,,,
1417192,0.0,,,China Shandong Industries Inc,,,,,1417192.0,,,,,,,,,,,1.0,,,,,,,,,,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,,,,,,,
1417192,,,,,,,,,1414661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413447,1.0,,,NXP Semiconductors NV,,,,,1413447.0,,,,,,,,,,,0.0,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1489271,1.0,,,MIE Holdings Corp,,,,,1489271.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1464963,1.0,,,THL Credit Inc,,,,,1464963.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1283843,0.0,,,Emerald Oil Inc,,,,,1283843.0,,,,,,,,,,,1.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1283843,,,,,-2104000.0,-2031000.0,51000.0,,,-2031000.0,-2031000.0,0.0,,0.0,,-2144000.0,45000.0,,,,,12000.0,2194000.0,163000.0,-2031000.0,-2144000.0,374000.0,,,,-2031000.0,-9.55495,1820000.0,,,1820000.0,
1688318,1.0,,,Valeura Energy Inc,,,,,1688318.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1688318,,260000.0,,,-15000.0,270000.0,,,,270000.0,270000.0,,,2000.0,,-18000.0,,,,,,276000.0,6000.0,276000.0,270000.0,-15000.0,6000.0,,,,270000.0,1.08,-260000.0,260000.0,,0.0,
1481792,1.0,,,Quad/Graphics Inc,,,,,1481792.0,,,,,,,,,,,0.0,,,,,,,,,,Printing and Related Support Activities,,,,,,,
1084182,1.0,,,Immediatek Inc,,,,,1084182.0,,,,,,,,,,200000.0,0.0,,,,,,,,,,Other Information Services,,,,,,,
1084182,,,,,,,,,,,,,,,,,,,7740000.0,,,,,,,,,,,,,,,,,,
1513298,0.0,,,IDM Mining Ltd,,,,,1513298.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1478909,0.0,,,Wave2wave Communications Inc,,,,,1478909.0,,,,,,,,,,,1.0,,,,,,,,,,Wireless Telecommunications Carriers (except Satellite),,,,,,,
1490366,1.0,,,China New Borun Corp,,,,,1490366.0,,,,,,,,,,,0.0,,,,,,,,,,Beverage Manufacturing,,,,,,,
1478888,1.0,,,Nuveen Taxable Municipal Income Fund,,,,,1478888.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1491413,0.0,,,Stonegate Agricom Ltd,,,,,1491413.0,,,,,,,,,,,1.0,,,,,,,,,,Nonmetallic Mineral Mining and Quarrying,,,,,,,
1491413,,,,,,,,,1388290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478692,,,,Industrial Developments International Realty,,,,,1478692.0,,,,,,,,,,,,,,,,,,,,,Lessors of Real Estate,,,,,,,
1485469,0.0,,,Tower International Inc,,,,,1485469.0,,,,,,,,,,,0.0,,,,,,,,,,Motor Vehicle Body and Trailer Manufacturing,,,,,,,
1489067,,,,Nobao Renewable Energy Holdings Ltd,,,,,1489067.0,,,,,,,,,,,,,,,,,,,,,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",,,,,,,
1413754,1.0,,,Marizyme Inc,,,,,1413754.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1490304,,,,Aurora Diagnostics Inc,,,,,1490304.0,,,,,,,,,,,,,,,,,,,,,Medical and Diagnostic Laboratories,,,,,,,
1286225,1.0,,,RealPage Inc,,,,,1286225.0,,,,,,,,,,,0.0,,,,,,,,,,Software Publishers,,,,,,,
1515964,1.0,14418.0,,Goldgroup Mining Inc,-134851.0,63942.0,1917.0,,1515964.0,63942.0,63942.0,,,,,-11514550.0,,,270000.0,0.0,,16926.0,40747.0,104689.0,63942.0,-134211.0,40747.0,,,Metal Ore Mining,63942.0,0.073013,-14418.0,14418.0,,0.0,
1515964,,3407.0,,,-162074.0,-100845.0,,,,-100845.0,-100845.0,,,,,-12686026.0,,,360000.0,,,8177.0,130145.0,29300.0,-100845.0,-161428.0,130145.0,,,,-100845.0,-0.115154,52467.0,3407.0,,55874.0,
1490557,,,,Legacy Healthcare Properties Trust Inc,,,,,1490557.0,,,,,,,,,,,,,,,,,,,,,Lessors of Real Estate,,,,,,,
1489979,0.0,,,Fresh Market Inc,,,,,1489979.0,,,,,,,,,,,1.0,,,,,,,,,,Specialty Food Stores,,,,,,,
1500620,1.0,,,Bravada Gold Corp,,,,,1500620.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1386965,,,,Ironshore Inc,,,,,1386965.0,,,,,,,,,,,,,,,,,,,,,Insurance Carriers,,,,,,,
1429360,1.0,,,Wowjoint Holdings Ltd,,,,,1429360.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1352081,1.0,,,Cardinal Ethanol LLC,,,,,1352081.0,,,,,,,,,,,0.0,,,,,,,,,,Basic Chemical Manufacturing,,,,,,,
1181749,1.0,,,Granite Falls Energy LLC,,,,,1181749.0,,,,,,,,,,,0.0,,,,,,,,,,Basic Chemical Manufacturing,,,,,,,
1359687,1.0,,,Red Trail Energy LLC,,,,,1359687.0,,,,,,,,,,,0.0,,,,,,,,,,Basic Chemical Manufacturing,,,,,,,
1359687,,,,,-420000.0,,,,,,,,,0.0,,,57000.0,,,,,,,,,-420000.0,,,,,,,,,,,
1426568,1.0,,,Link Reservations Inc,,,,,1426568.0,,,,,,,,,,,0.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1368192,,,,China Oumei Real Estate Inc,,,,,1368192.0,,,,,,,,,,,,,,,,,,,,,Residential Building Construction,,,,,,,
1491041,,,,Liberty Mutual Agency Corp,,,,,1491041.0,,,,,,,,,,,,,,,,,,,,,Insurance Carriers,,,,,,,
1480058,0.0,,,Lithium Americas Corp,,,,,1480058.0,,,,,,,,,,,1.0,,,,,,,,,,Nonmetallic Mineral Mining and Quarrying,,,,,,,
1445186,,,,Green Solutions China Inc,,,,,1445186.0,,,,,,,,,,,,,,,,,,,,,"Architectural, Engineering, and Related Services",,,,,,,
1490165,0.0,,,Erickson Inc,,,,,1490165.0,,,,,,,,,,,1.0,,,,,,,,,,Aerospace Product and Parts Manufacturing,,,,,,,
1506539,0.0,,,Sandstorm Metals and Energy Ltd,,,,,1506539.0,,,,,,,,,,,1.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1490872,,,,US Federal Properties Trust Inc,,,,,1490872.0,,,,,,,,,,,,,,,,,,,,,Lessors of Real Estate,,,,,,,
1491501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375200,0.0,,,NuPathe Inc,,,,,1375200.0,,,,,,,,,,,1.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1490983,0.0,,,Campus Crest Communities Inc,,,,,1490983.0,,,,,,,,,,,1.0,,,,,,,,,,Lessors of Real Estate,,,,,,,
1489077,1.0,,,Tibet Pharmaceuticals Inc,,,,,1489077.0,,,,,,,,,,,0.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1423242,0.0,,,China Century Dragon Media Inc,,,,,1423242.0,,,,,,,,,,,1.0,,,,,,,,,,"Advertising, Public Relations, and Related Services",,,,,,,
1491876,,,,China For Gen Corp,,,,,1491876.0,,,,,,,,,,,,,,,,,,,,,"Greenhouse, Nursery, and Floriculture Production",,,,,,,
1472787,1.0,,,First American Financial Corp,,,,,1472787.0,,,,,,,,,,,0.0,,,,,,,,,,Insurance Carriers,,,,,,,
1439636,0.0,,,Baeta Corp,,,,,1439636.0,,,,,,,,,,,1.0,,,,,,,,,,Medical Equipment and Supplies Manufacturing,,,,,,,
1584425,1.0,,,Tricon Capital Group Inc,,,,,1584425.0,,,,,,,,,,,0.0,,,,,,,,,,Other Financial Investment Activities,,,,,,,
1377256,1.0,,,Qingco Inc,,,,,1377256.0,,,,,,,,,,,0.0,,,,,,,,,,"Apparel, Piece Goods, and Notions Merchant Wholesalers",,,,,,,
1486298,1.0,,,Blackstone / Gso Senior Floating Rate Term Fund,,,,,1486298.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1503338,1.0,,,Focus Graphite Inc,,,,,1503338.0,,,,,,,,,,,0.0,,,,,,,,,,Nonmetallic Mineral Mining and Quarrying,,,,,,,
1377053,1.0,,,AtheroNova Inc,,,,,1377053.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1513514,,,,Transunion Intermediate Holding Inc,,,,,1513514.0,,,,,,,,,,,,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1425287,1.0,,,Workhorse Group Inc,,,,,1425287.0,,,,,,,,,,,0.0,,,,,,,,,,Motor Vehicle Manufacturing,,,,,,,
1484478,0.0,,,Furiex Pharmaceuticals LLC,,,,,1484478.0,,,,,,,,,,,1.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1415599,,,,Southern China Livestock Inc,,,,,1415599.0,,,,,,,,,,,,,,,,,,,,,Hog and Pig Farming,,,,,,,
1107895,0.0,,,Tripwire Inc,,,,,1107895.0,,,,,,,,,,,1.0,,,,,,,,,,Software Publishers,,,,,,,
1131457,0.0,,,Zipcar Inc,,,,,1131457.0,,,,,,,,,,,1.0,,,,,,,,,,Taxi and Limousine Service,,,,,,,
1486183,,,,Corsair Components Inc,,,,,1486183.0,,,,,,,,,,,,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1492927,1.0,,,West Kirkland Mining Inc,,,,,1492927.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1432967,0.0,,,As Seen On TV Inc,,,,,1432967.0,,,,,,,,,,,1.0,,,,,,,,,,"Advertising, Public Relations, and Related Services",,,,,,,
1568319,0.0,,,Voltari Corp,,,,,1568319.0,,,,,,,,,,,0.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1318605,1.0,,,Tesla Inc,,,,,1318605.0,,,,,,,,,,,0.0,,,,,,,,,,Motor Vehicle Manufacturing,,,,,,,
878802,0.0,5000.0,,Quadrant 4 System Corp,-165000.0,-68000.0,0.0,,878802.0,-68000.0,-68000.0,,,0.0,,-576000.0,6000.0,,440000.0,1.0,,5000.0,108000.0,40000.0,-68000.0,-165000.0,108000.0,,,Computer Systems Design and Related Services,-68000.0,-3.13798,-5000.0,5000.0,,0.0,
878802,,81000.0,,,-732000.0,-506000.0,7000.0,,,-496000.0,-506000.0,,,4000.0,,-1813000.0,7000.0,,710000.0,,,162000.0,668000.0,172000.0,-506000.0,-1237000.0,625000.0,,,,-506000.0,-22.53898,449000.0,81000.0,,487000.0,
1489802,,,,Old Alabama Closing Corp,,,,,1489802.0,,,,,,,,,,,,,,,,,,,,,"Data Processing, Hosting, and Related Services",,,,,,,
1489802,,,,,,,,,1419761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
